Rating,Date Experienced,Review Title,Review,Dominant Emotion,Confidence Score
1,2022-12-17,No longer relevant now we have Gym Group,£ month park new + year bench rack possibly outdated whole country close christmas day reason staff pm normal day anyway bye bye hello group,surprise,0.4677296578884125
1,2022-12-18,closed with no warning,use favourite however since visit home last day close explanation go yesterday afternoon hand write sign window say temporarily close go morning sign still give warn would close advice open guess expect u show everyday case top parking validate time visit closed pay park number call anyone speak either wonder go get day refund well park reimburse,sadness,0.325151652097702
1,2022-12-19,After 1 month opened it’s closed,london swiss cottage still closed……,sadness,0.4716333746910095
2,2022-12-18,Disappointed by service,inform give access temporarily close due leak however go pin decline one replied email day end go,neutral,0.44193893671035767
2,2022-12-17,What is going on Puregym,go change room one occasion offer u free access puregyms,neutral,0.5789620876312256
2,2022-12-17,Not great,many issue terrible also surprising lost member jd would nice remember people train temperature often far hot… like morning clean machine broken take far long get fix machine look laying leg curl machine move woman area rather sexist fair another unisex use always popular machine female want train lady area find frustrating machine close together friday functional area use class studio… music loud drowns anything headphone suppose day year pick reduce open hour close christmas day odd open last year… shame could great right hand,surprise,0.8848922848701477
1,2022-12-18,Dusty Gym,week go three time every time go amount dust shock feel safe recent time go ask one staff member try find way u come work clean,joy,0.9855281710624695
1,2022-12-17,90% of the lockers have been broken for…,locker break age someone need break final survive one prior fix sign wall say item leave locker risk really compliment broken locker,neutral,0.43336427211761475
2,2022-12-17,Your bring a friend doesn’t work well,bring friend work well could better,neutral,0.392294704914093
1,2022-12-18,Nice gym but rude staff,actually really nice bad experience staff train friend hour mind business trainer try accuse train friend stand watched u train age make u feel awkward never get apology afterwards could see clearly train together,sadness,0.985066294670105
1,2022-12-18,Unfortunately the new gym has been…,unfortunately new break frustrating disappointed poor quality building machinery,sadness,0.8922287225723267
